id,postcode,"woonplaats","alternatieve_schrijfwijzen","gemeente","provincie","netnummer",latitude,longitude,"soort"
286,1484,"Graft","","Graft-De Rijp","Noord-Holland","0299",52.5622696,4.832044,"Adres"
287,1485,"Noordeinde","","Graft-De Rijp","Noord-Holland","0299",52.5713907,4.8356906,"Adres"
288,1486,"West-Graftdijk","WEST GRAFTDYK","Graft-De Rijp","Noord-Holland","075",52.5542536,4.7950025,"Adres"
289,1487,"Oost-Graftdijk","OOST GRAFTDYK","Graft-De Rijp","Noord-Holland","075",52.5451072,4.8138621,"Adres"
290,1488,"Starnmeer","","Graft-De Rijp","Noord-Holland","075",52.541944,4.793333,"Adres"
291,1489,"De Woude","","Castricum","Noord-Holland","075",52.5469212,4.7757441,"Adres"
292,1500,"Zaandam","","Zaanstad","Noord-Holland","075",52.4204677,4.8313093,"Adres + Postbus"
293,1501,"Zaandam","","Zaanstad","Noord-Holland","075",52.4373198,4.8322084,"Adres"
294,1502,"Zaandam","","Zaanstad","Noord-Holland","075",52.4481955,4.8274597,"Adres"
295,1503,"Zaandam","","Zaanstad","Noord-Holland","075",52.4463974,4.8387858,"Adres"
296,1504,"Zaandam","","Zaanstad","Noord-Holland","075",52.435251,4.8501344,"Adres"
297,1505,"Zaandam","","Zaanstad","Noord-Holland","075",52.4246472,4.8482729,"Adres"
298,1506,"Zaandam","","Zaanstad","Noord-Holland","075",52.4419029,4.8180484,"Adres"
299,1507,"Zaandam","","Zaanstad","Noord-Holland","075",52.4371368,4.8039234,"Adres"
300,1508,"Zaandam","","Zaanstad","Noord-Holland","075",52.4578139,4.8208248,"Adres"
301,1509,"Zaandam","","Zaanstad","Noord-Holland","075",52.4709411,4.826445,"Adres"
302,1510,"Oostzaan","","Oostzaan","Noord-Holland","075",52.4409764,4.8751529,"Postbus"
303,1511,"Oostzaan","","Oostzaan","Noord-Holland","075",52.4404972,4.8757219,"Adres"
304,1520,"Wormerveer","","Zaanstad","Noord-Holland","075",52.4906967,4.8013431,"Postbus"
305,1521,"Wormerveer","","Zaanstad","Noord-Holland","075",52.4903502,4.7980674,"Adres"
306,1525,"Westknollendam","WEST-KNOLLENDAM","Wormerland","Noord-Holland","075",52.5178843,4.7866064,"Adres"
307,1530,"Wormer","","Wormerland","Noord-Holland","075",52.4906967,4.8013431,"Postbus"
308,1531,"Wormer","","Wormerland","Noord-Holland","075",52.4986623,4.8124621,"Adres"
309,1534,"Oostknollendam","OOST-KNOLLENDAM","Wormerland","Noord-Holland","075",52.5166916,4.7906888,"Adres"
310,1536,"Markenbinnen","","Graft-De Rijp","Noord-Holland","075",52.5302023,4.7812856,"Adres"
311,1540,"Koog aan de Zaan","","Zaanstad","Noord-Holland","075",52.4681691,4.8078729,"Postbus"
312,1541,"Koog aan de Zaan","","Zaanstad","Noord-Holland","075",52.4607871,4.8047292,"Adres"
313,1544,"Zaandijk","ZAANDYK","Zaanstad","Noord-Holland","075",52.4740433,4.8028179,"Adres"
314,1546,"Jisp","","Wormerland","Noord-Holland","075",52.5078271,4.8483414,"Adres"
315,1550,"Westzaan","","Zaanstad","Noord-Holland","075",52.4989308,4.8004434,"Postbus"
316,1551,"Westzaan","","Zaanstad","Noord-Holland","075",52.4642168,4.7719876,"Adres"
317,1560,"Krommenie","","Zaanstad","Noord-Holland","075",52.4989308,4.8004434,"Postbus"
318,1561,"Krommenie","","Zaanstad","Noord-Holland","075",52.4973656,4.7678077,"Adres"
319,1562,"Krommenie","","Zaanstad","Noord-Holland","075",52.508514,4.7564197,"Adres"
320,1566,"Assendelft","","Zaanstad","Noord-Holland","075",52.4691062,4.7396672,"Adres"
321,1567,"Assendelft","","Zaanstad","Noord-Holland","075",52.4888077,4.7480377,"Adres"
322,1600,"Enkhuizen","","Enkhuizen","Noord-Holland","0228",52.7040983,5.2948557,"Postbus"
323,1601,"Enkhuizen","","Enkhuizen","Noord-Holland","0228",52.7004492,5.2811161,"Adres"
324,1602,"Enkhuizen","","Enkhuizen","Noord-Holland","0228",52.7195107,5.2746228,"Adres"
325,1606,"Venhuizen","","Drechterland","Noord-Holland","0228",52.6646778,5.2065474,"Adres"
326,1607,"Hem","","Drechterland","Noord-Holland","0228",52.661111,5.183056,"Adres"
327,1608,"Wijdenes","WYDENES","Drechterland","Noord-Holland","0229",52.6364914,5.157782,"Adres"
328,1609,"Oosterleek","","Drechterland","Noord-Holland","0229",52.6389783,5.1971095,"Adres"
329,1610,"Bovenkarspel","","Stede Broec","Noord-Holland","0228",52.3878721,4.9500197,"Postbus"
330,1611,"Bovenkarspel","","Stede Broec","Noord-Holland","0228",52.6984453,5.2496041,"Adres"
331,1613,"Grootebroek","","Stede Broec","Noord-Holland","0228",52.6982227,5.2229184,"Adres"
332,1614,"Lutjebroek","","Stede Broec","Noord-Holland","0228",52.6983506,5.2057581,"Adres"
333,1616,"Hoogkarspel","","Drechterland","Noord-Holland","0228",52.6925934,5.1652989,"Adres + Postbus"
334,1617,"Westwoud","","Drechterland","Noord-Holland","0228",52.6849913,5.1342075,"Adres"
335,1619,"Andijk","ANDYK","Andijk","Noord-Holland","0228",52.7454906,5.2208756,"Adres + Postbus"
336,1620,"Hoorn","Hoorn Nh","Hoorn","Noord-Holland","0229",52.6467478,5.0469633,"Postbus"
337,1621,"Hoorn","Hoorn Nh","Hoorn","Noord-Holland","0229",52.6388396,5.0655858,"Adres"
338,1622,"Hoorn","Hoorn Nh","Hoorn","Noord-Holland","0229",52.6376026,5.0317573,"Adres"
339,1623,"Hoorn","Hoorn Nh","Hoorn","Noord-Holland","0229",52.6438695,5.0732345,"Adres"
340,1624,"Hoorn","Hoorn Nh","Hoorn","Noord-Holland","0229",52.6472404,5.0570439,"Adres"
341,1625,"Hoorn","Hoorn Nh","Hoorn","Noord-Holland","0229",52.6566152,5.057083,"Adres"
342,1627,"Hoorn","Hoorn Nh","Hoorn","Noord-Holland","0229",52.6400661,5.0994358,"Adres"
343,1628,"Hoorn","Hoorn Nh","Hoorn","Noord-Holland","0229",52.6498702,5.089475,"Adres"
344,1631,"Oudendijk","OUDENDYK","Koggenland","Noord-Holland","0229",52.6010281,4.966909,"Adres"
345,1633,"Avenhorn","","Koggenland","Noord-Holland","0229",52.6194727,4.9527342,"Adres + Postbus"
346,1634,"Scharwoude","","Koggenland","Noord-Holland","0229",52.6221832,5.0124124,"Adres"
347,1636,"Schermerhorn","","Schermer","Noord-Holland","072",52.6005503,4.8897767,"Adres"
348,1641,"Spierdijk","SPIERDYK","Koggenland","Noord-Holland","0229",52.6454451,4.9408649,"Adres"
349,1642,"Spierdijk","SPIERDYK","Koggenland","Noord-Holland","0229",52.654403,4.9508603,"Adres"
350,1643,"Spierdijk","SPIERDYK","Koggenland","Noord-Holland","0229",52.6616759,4.9370628,"Adres"
351,1645,"Ursem","","Koggenland","Noord-Holland","072",52.627698,4.891242,"Adres"
352,1646,"Ursem","","Koggenland","Noord-Holland","072",52.6213428,4.8762533,"Adres"
353,1647,"Berkhout","","Koggenland","Noord-Holland","0229",52.6404363,4.9985175,"Adres"
354,1648,"De Goorn","","Koggenland","Noord-Holland","0229",52.6275324,4.9449451,"Adres"
355,1652,"Zuidermeer","","Koggenland","Noord-Holland","0229",52.6644734,4.9761474,"Adres"
356,1654,"Benningbroek","","Medemblik","Noord-Holland","0229",52.7042382,5.0135027,"Adres"
357,1655,"Sijbekarspel","SYBEKARSPEL","Medemblik","Noord-Holland","0229",52.7121865,4.9764999,"Adres"
358,1657,"Abbekerk","","Medemblik","Noord-Holland","0229",52.7316774,5.0170886,"Adres"
359,1658,"Lambertschaag","","Medemblik","Noord-Holland","0229",52.7482137,5.0149131,"Adres"
360,1661,"De Weere","","Opmeer","Noord-Holland","0229",52.7350522,4.9771557,"Adres"
361,1662,"De Weere","","Opmeer","Noord-Holland","0229",52.7238448,4.9885935,"Adres"
362,1663,"De Weere","","Opmeer","Noord-Holland","0229",52.7200612,4.9988477,"Adres"
363,1670,"Medemblik","","Medemblik","Noord-Holland","0227",52.7739543,5.1063209,"Postbus"
364,1671,"Medemblik","","Medemblik","Noord-Holland","0227",52.7674467,5.1069179,"Adres"
365,1674,"Opperdoes","","Medemblik","Noord-Holland","0227",52.7602994,5.0765027,"Adres"
366,1676,"Twisk","","Medemblik","Noord-Holland","0227",52.7413549,5.0563358,"Adres"
367,1678,"Oostwoud","","Medemblik","Noord-Holland","0229",52.7252238,5.0905909,"Adres"
368,1679,"Midwoud","","Medemblik","Noord-Holland","0229",52.712653,5.0703139,"Adres"
369,1681,"Zwaagdijk","Zwaagdijk-Oost","Wervershoof","Noord-Holland","0228",52.7060522,5.1538239,"Adres"
370,1682,"Zwaagdijk","Zwaagdijk-Oost","Wervershoof","Noord-Holland","0228",52.6985539,5.1102716,"Adres"
371,1683,"Zwaagdijk","Zwaagdijk-Oost","Wervershoof","Noord-Holland","0228",52.7070565,5.1384079,"Adres"
372,1684,"Zwaagdijk","Zwaagdijk-Oost","Wervershoof","Noord-Holland","0228",52.6918332,5.1107099,"Adres"
373,1685,"Zwaagdijk","Zwaagdijk-Oost","Wervershoof","Noord-Holland","0228",52.6734097,5.0559601,"Adres"
374,1686,"Zwaagdijk","Zwaagdijk-Oost","Wervershoof","Noord-Holland","0228",52.6822817,5.0756817,"Adres"
375,1687,"Wognum","","Medemblik","Noord-Holland","0229",52.6818409,5.0228454,"Adres + Postbus"
376,1688,"Nibbixwoud","","Medemblik","Noord-Holland","0229",52.6929271,5.0567118,"Adres"
377,1689,"Zwaag","","Hoorn","Noord-Holland","0229",52.6671969,5.073672,"Adres"
378,1691,"Hauwert","","Medemblik","Noord-Holland","0229",52.7083673,5.1002922,"Adres"
379,1692,"Hauwert","","Medemblik","Noord-Holland","0229",52.7194003,5.1242614,"Adres"
380,1693,"Wervershoof","","Wervershoof","Noord-Holland","0228",52.7308539,5.1521926,"Adres + Postbus"
381,1695,"Blokker","","Hoorn","Noord-Holland","0229",52.6607893,5.0847617,"Adres + Postbus"
382,1696,"Oosterblokker","","Drechterland","Noord-Holland","0229",52.6686263,5.1179221,"Adres"
383,1697,"Schellinkhout","","Drechterland","Noord-Holland","0229",52.6359037,5.1215198,"Adres"
384,1700,"Heerhugowaard","","Heerhugowaard","Noord-Holland","072",52.6657897,4.8186745,"Postbus"
385,1701,"Heerhugowaard","","Heerhugowaard","Noord-Holland","072",52.6728203,4.8618939,"Adres"
386,1702,"Heerhugowaard","","Heerhugowaard","Noord-Holland","072",52.6546114,4.8486326,"Adres"
387,1703,"Heerhugowaard","","Heerhugowaard","Noord-Holland","072",52.6610159,4.8229607,"Adres"
388,1704,"Heerhugowaard","","Heerhugowaard","Noord-Holland","072",52.6996984,4.8599269,"Adres"
389,1705,"Heerhugowaard","","Heerhugowaard","Noord-Holland","072",52.6450591,4.8201698,"Adres"
390,1710,"Hensbroek","","Koggenland","Noord-Holland","0226",52.3922488,4.9441753,"Postbus"
391,1711,"Hensbroek","","Koggenland","Noord-Holland","0226",52.6581914,4.8848386,"Adres"
392,1713,"Obdam","","Koggenland","Noord-Holland","0226",52.6760192,4.9081883,"Adres + Postbus"
393,1715,"Spanbroek","","Opmeer","Noord-Holland","0226",52.6984009,4.9587439,"Adres + Postbus"
394,1716,"Opmeer","","Opmeer","Noord-Holland","0226",52.7053787,4.9426672,"Adres + Postbus"
395,1718,"Hoogwoud","","Opmeer","Noord-Holland","0226",52.7165189,4.9345332,"Adres"
396,1719,"Aartswoud","","Opmeer","Noord-Holland","0229",52.7427274,4.9496928,"Adres"
397,1720,"Broek op Langedijk","BROEK OP LANGEDYK","Langedijk","Noord-Holland","0226",52.686419,4.7377074,"Postbus"
398,1721,"Broek op Langedijk","BROEK OP LANGEDYK","Langedijk","Noord-Holland","0226",52.6775172,4.8124467,"Adres"
399,1722,"Zuid-Scharwoude","ZUID SCHARWOUDE","Langedijk","Noord-Holland","0226",52.6889687,4.7943409,"Adres"
400,1723,"Noord-Scharwoude","NOORD SCHARWOUDE","Langedijk","Noord-Holland","0226",52.6986574,4.8108679,"Adres + Postbus"
401,1724,"Oudkarspel","","Langedijk","Noord-Holland","0226",52.7095702,4.8076765,"Adres + Postbus"
402,1730,"Winkel","","Niedorp","Noord-Holland","0224",52.6336643,4.7510326,"Postbus"
403,1731,"Winkel","","Niedorp","Noord-Holland","0224",52.7546858,4.9024413,"Adres"
404,1732,"Lutjewinkel","","Niedorp","Noord-Holland","0224",52.7675819,4.885082,"Adres"
405,1733,"Nieuwe Niedorp","NIEUWE-NIEDORP","Niedorp","Noord-Holland","0226",52.7377535,4.8913015,"Adres + Postbus"
406,1734,"Oude-Niedorp","OUDE NIEDORP","Niedorp","Noord-Holland","0226",52.718574,4.8760966,"Adres"
407,1735,"'t Veld","T VELD","Niedorp","Noord-Holland","0226",52.7398968,4.8548368,"Adres"
408,1736,"Zijdewind","ZYDEWIND","Niedorp","Noord-Holland","0226",52.7431992,4.8398995,"Adres"
409,1738,"Waarland","","Harenkarspel","Noord-Holland","0226",52.725898,4.8335986,"Adres + Postbus"
410,1740,"Schagen","","Schagen","Noord-Holland","0224",52.7856038,4.7971055,"Postbus"
411,1741,"Schagen","","Schagen","Noord-Holland","0224",52.792684,4.8157911,"Adres"
412,1742,"Schagen","","Schagen","Noord-Holland","0224",52.77191,4.7987175,"Adres"
413,1744,"Sint Maarten","ST MAARTEN","Harenkarspel","Noord-Holland","0224",52.7726894,4.7448499,"Adres"
414,1746,"Dirkshorn","","Harenkarspel","Noord-Holland","0224",52.7494753,4.7793944,"Adres"
415,1747,"Tuitjenhorn","","Harenkarspel","Noord-Holland","0226",52.7393604,4.7493132,"Adres"
416,1749,"Warmenhuizen","","Harenkarspel","Noord-Holland","0226",52.7226939,4.7384987,"Adres + Postbus"
417,1750,"Schagerbrug","","Zijpe","Noord-Holland","0224",52.7901423,4.792597,"Postbus"
418,1751,"Schagerbrug","","Zijpe","Noord-Holland","0224",52.8015307,4.7558219,"Adres"
419,1752,"Sint Maartensbrug","ST MAARTENSBRUG","Zijpe","Noord-Holland","0224",52.7809681,4.7274984,"Adres"
420,1753,"Sint Maartensvlotbrug","ST MAARTENSVLOTBR","Zijpe","Noord-Holland","0224",52.784475,4.7086508,"Adres"
421,1754,"Burgerbrug","","Zijpe","Noord-Holland","0226",52.7479569,4.7032325,"Adres"
422,1755,"Petten","","Zijpe","Noord-Holland","0226",52.7645968,4.6615332,"Adres"
423,1756,"'t Zand","T ZAND","Zijpe","Noord-Holland","0224",52.8366902,4.7563978,"Adres"
424,1757,"Oudesluis","","Zijpe","Noord-Holland","0224",52.834414,4.8090952,"Adres"
425,1759,"Callantsoog","","Zijpe","Noord-Holland","0224",52.835097,4.6943765,"Adres"
426,1760,"Anna Paulowna","","Anna Paulowna","Noord-Holland","0223",52.88009,4.79523,"Postbus"
427,1761,"Anna Paulowna","","Anna Paulowna","Noord-Holland","0223",52.8616158,4.8238091,"Adres"
428,1764,"Breezand","","Anna Paulowna","Noord-Holland","0223",52.8884709,4.8058095,"Adres + Postbus"
429,1766,"Wieringerwaard","","Anna Paulowna","Noord-Holland","0224",52.8356223,4.8624722,"Adres"
430,1767,"Kolhorn","","Niedorp","Noord-Holland","0224",52.7948147,4.8900181,"Adres"
431,1768,"Barsingerhorn","","Niedorp","Noord-Holland","0224",52.7852727,4.8451104,"Adres"
432,1769,"Haringhuizen","","Niedorp","Noord-Holland","0224",52.7730739,4.8287535,"Adres"
433,1770,"Wieringerwerf","","Wieringermeer","Noord-Holland","0227",52.7655418,5.0804324,"Postbus"
434,1771,"Wieringerwerf","","Wieringermeer","Noord-Holland","0227",52.8501776,5.024066,"Adres"
435,1773,"Kreileroord","","Wieringermeer","Noord-Holland","0227",52.8414013,5.0823533,"Adres"
436,1774,"Slootdorp","","Wieringermeer","Noord-Holland","0227",52.8451344,4.9686855,"Adres"
437,1775,"Middenmeer","","Wieringermeer","Noord-Holland","0227",52.8110945,4.9948975,"Adres + Postbus"
438,1777,"Hippolytushoef","","Wieringen","Noord-Holland","0227",52.9076257,4.9628723,"Adres + Postbus"
439,1778,"Westerland","","Wieringen","Noord-Holland","0227",52.89157,4.9271036,"Adres"
440,1779,"Den Oever","","Wieringen","Noord-Holland","0227",52.9343779,5.0282699,"Adres"
441,1780,"Den Helder","","Den Helder","Noord-Holland","0223",52.963775,4.7721863,"Postbus"
442,1781,"Den Helder","","Den Helder","Noord-Holland","0223",52.9554564,4.7767473,"Adres"
443,1782,"Den Helder","","Den Helder","Noord-Holland","0223",52.9590689,4.7537225,"Adres"
444,1783,"Den Helder","","Den Helder","Noord-Holland","0223",52.9331637,4.7289985,"Adres"
445,1784,"Den Helder","","Den Helder","Noord-Holland","0223",52.9239497,4.7577762,"Adres"
446,1785,"Den Helder","","Den Helder","Noord-Holland","0223",52.9366276,4.7768535,"Adres"
447,1786,"Den Helder","","Den Helder","Noord-Holland","0223",52.9228732,4.7845915,"Adres"
448,1787,"Den Helder","","Den Helder","Noord-Holland","0223",52.9036625,4.727298,"Adres"
449,1788,"Den Helder","","Den Helder","Noord-Holland","0223",52.8896508,4.741736,"Adres"
450,1789,"Huisduinen","","Den Helder","Noord-Holland","0223",52.9531094,4.7256959,"Adres"
451,1790,"Den Burg","","Texel","Noord-Holland","0222",52.428361,4.9168498,"Postbus"
452,1791,"Den Burg","","Texel","Noord-Holland","0222",53.0546266,4.7997253,"Adres"
453,1792,"Oudeschild","","Texel","Noord-Holland","0222",53.0389751,4.8479885,"Adres"
454,1793,"De Waal","","Texel","Noord-Holland","0222",53.0729311,4.8201727,"Adres"
455,1794,"Oosterend","","Texel","Noord-Holland","0222",53.0853623,4.8768743,"Adres + Postbus"
456,1795,"De Cocksdorp","","Texel","Noord-Holland","0222",53.1550263,4.8696559,"Adres"
457,1796,"De Koog","","Texel","Noord-Holland","0222",53.0962203,4.7618406,"Adres"
458,1797,"Den Hoorn","DEN HOORN TEXEL","Texel","Noord-Holland","0222",53.0255323,4.7511124,"Adres"
459,1800,"Alkmaar","","Alkmaar","Noord-Holland","072",52.6199687,4.7346471,"Adres + Postbus"
460,1801,"Alkmaar","","Alkmaar","Noord-Holland","072",52.6199687,4.7346471,"Postbus"
461,1802,"Alkmaar","","Alkmaar","Noord-Holland","072",52.6199687,4.7346471,"Postbus"
462,1810,"Alkmaar","","Alkmaar","Noord-Holland","072",52.6199687,4.7346471,"Postbus"
463,1811,"Alkmaar","","Alkmaar","Noord-Holland","072",52.6305234,4.7490937,"Adres"
464,1812,"Alkmaar","","Alkmaar","Noord-Holland","072",52.6102513,4.7539511,"Adres"
465,1813,"Alkmaar","","Alkmaar","Noord-Holland","072",52.6208849,4.7557845,"Adres"
466,1814,"Alkmaar","","Alkmaar","Noord-Holland","072",52.6201537,4.7406288,"Adres"
467,1815,"Alkmaar","","Alkmaar","Noord-Holland","072",52.6283955,4.7353654,"Adres"
468,1816,"Alkmaar","","Alkmaar","Noord-Holland","072",52.6331118,4.7178051,"Adres"
469,1817,"Alkmaar","","Alkmaar","Noord-Holland","072",52.6485397,4.7338128,"Adres"
470,1821,"Alkmaar","","Alkmaar","Noord-Holland","072",52.6271985,4.7652271,"Adres"
471,1822,"Alkmaar","","Alkmaar","Noord-Holland","072",52.6466739,4.7802998,"Adres"
472,1823,"Alkmaar","","Alkmaar","Noord-Holland","072",52.6365716,4.7651759,"Adres"
473,1824,"Alkmaar","","Alkmaar","Noord-Holland","072",52.6436865,4.7547042,"Adres"
474,1825,"Alkmaar","","Alkmaar","Noord-Holland","072",52.6572515,4.7503556,"Adres"
475,1826,"Alkmaar","","Alkmaar","Noord-Holland","072",52.6567183,4.7636417,"Adres"
476,1827,"Alkmaar","","Alkmaar","Noord-Holland","072",52.6687557,4.7640492,"Adres"
477,1829,"Oudorp","","Alkmaar","Noord-Holland","072",52.6303937,4.7736543,"Adres"
478,1830,"Koedijk","KOEDYK","Alkmaar","Noord-Holland","072",52.686419,4.7377074,"Postbus"
479,1831,"Koedijk","KOEDYK","Alkmaar","Noord-Holland","072",52.6784013,4.7573487,"Adres"
480,1832,"Koedijk","KOEDYK","Alkmaar","Noord-Holland","072",52.6849868,4.7601595,"Adres"
481,1834,"Sint Pancras","ST PANCRAS","Langedijk","Noord-Holland","072",52.6655556,4.7867781,"Adres + Postbus"
482,1840,"Stompetoren","","Schermer","Noord-Holland","072",52.388662,4.9468127,"Postbus"
483,1841,"Stompetoren","","Schermer","Noord-Holland","072",52.6128907,4.8216171,"Adres"
484,1842,"Oterleek","","Schermer","Noord-Holland","072",52.6368592,4.8348999,"Adres"
485,1843,"Grootschermer","","Schermer","Noord-Holland","0299",52.5821507,4.849897,"Adres"
486,1844,"Driehuizen","","Schermer","Noord-Holland","0299",52.5779152,4.8073131,"Adres"
487,1846,"Zuidschermer","","Schermer","Noord-Holland","072",52.5691903,4.7768957,"Adres"
488,1847,"Zuidschermer","","Schermer","Noord-Holland","072",52.6117078,4.7842644,"Adres"
489,1850,"Heiloo","","Heiloo","Noord-Holland","072",52.6080899,4.6891213,"Postbus"
490,1851,"Heiloo","","Heiloo","Noord-Holland","072",52.593102,4.7143007,"Adres"
491,1852,"Heiloo","","Heiloo","Noord-Holland","072",52.6047859,4.6896145,"Adres"
492,1860,"Bergen","Bergen (NH.)","Bergen","Noord-Holland","072",52.665,4.7045881,"Postbus"
493,1861,"Bergen","Bergen (NH.)","Bergen","Noord-Holland","072",52.6584977,4.6853948,"Adres"
494,1862,"Bergen","Bergen (NH.)","Bergen","Noord-Holland","072",52.6782009,4.7288726,"Adres"
495,1865,"Bergen aan Zee","","Bergen","Noord-Holland","072",52.6610417,4.6318186,"Adres"
496,1870,"Schoorl","","Bergen","Noord-Holland","072",52.3948682,4.9468386,"Postbus"
497,1871,"Schoorl","","Bergen","Noord-Holland","072",52.7054779,4.7053146,"Adres"
498,1873,"Groet","","Bergen","Noord-Holland","072",52.7220044,4.6670183,"Adres"
499,1900,"Castricum","","Castricum","Noord-Holland","0251",52.5500063,4.6724068,"Postbus"
500,1901,"Castricum","","Castricum","Noord-Holland","0251",52.5582535,4.6484317,"Adres"
501,1902,"Castricum","","Castricum","Noord-Holland","0251",52.5410135,4.6787877,"Adres"
502,1906,"Limmen","","Castricum","Noord-Holland","072",52.5715831,4.6942467,"Adres + Postbus"
503,1910,"Uitgeest","","Uitgeest","Noord-Holland","0251",52.5280686,4.7130762,"Postbus"
504,1911,"Uitgeest","","Uitgeest","Noord-Holland","0251",52.5312254,4.7120459,"Adres"
505,1920,"Akersloot","","Castricum","Noord-Holland","0251",52.5660965,4.7402604,"Postbus"
506,1921,"Akersloot","","Castricum","Noord-Holland","0251",52.5609159,4.7338008,"Adres"
507,1930,"Egmond aan Zee","","Bergen","Noord-Holland","072",52.6187,4.6281065,"Postbus"
508,1931,"Egmond aan Zee","","Bergen","Noord-Holland","072",52.6186114,4.6302431,"Adres"
